"Qualified Product List","Product ID",Manufacturer,Brand,"Product Name","Model Number","Technical Requirements Version","DLC Family Code",Parent,"Controlled Environment","Lighting Scheme (Position)","Lighting Scheme (Use Case)","Input Power Type","Fixture Maximum Ambient Temp",Width,Height,Diameter,Warranty,Length,Notes,"Date Qualified","Date Delisted",Category,"Reported Minimum Input Voltage","Reported Maximum Input Voltage","Spectrally Tunable",Dimmable,"Reported Photosynthetic Photon Efficacy (400-700nm)","Reported Photosynthetic Photon Flux (400-700nm)","Reported Minimum Photosynthetic Photon Flux","Reported Default Photosynthetic Photon Flux","Reported Photon Flux Blue (400-500nm)","Reported Photon Flux Green (500-600nm)","Reported Photon Flux Red (600-700nm)","Reported Photon Flux Far Red (700-800nm)","Reported Photon Flux (280-800nm)","Reported Photon Efficacy (280-800nm)","Reported DC Photosynthetic Photon Efficacy (400-700nm)","Reported AC-Derated Photosynthetic Photon Efficacy (400-700nm)","Reported DC Photon Efficacy (280-800nm)","Reported AC-Derated Photon Efficacy (280-800nm)","Reported Beam Angle","Reported Field Angle","Tested Photosynthetic Photon Efficacy (400-700nm)","Tested Photosynthetic Photon Flux (400-700nm)","Tested Photon Flux Blue (400-500nm)","Tested Photon Flux Green (500-600nm)","Tested Photon Flux Red (600-700nm)","Tested Photon Flux Far Red (700-800nm)","Tested Photon Flux (280-800nm)","Tested Photon Efficacy (280-800nm)","Tested DC Photosynthetic Photon Efficacy (400-700nm)","Tested DC Photon Efficacy (280-800nm)","Reported Input Wattage","Reported Default Input Wattage","Reported Minimum Input Wattage","Reported Power Factor","Reported Total Harmonic Distortion","Reported DC Input Current","Reported AC-Derated Input Wattage","Power source loading percentage","Cabling loss example","Tested Input Wattage","Tested Voltage for Minimum Efficacy","Tested Power Factor","Tested Total Harmonic Distortion","Tested DC Input Current","Dimming and Control Method to the Product","Integral Control Capability","Connector or Transmission Hardware","0-10V ANSI C137.1 (8V)","0-10V ANSI C137.1 (9V)","0-10V IEC60929 Annex E","0-10V Other Protocol","Phase Cut (Forward Phase)","Phase Cut (Reverse Phase)",DALI,DALI-2,"Power Over Ethernet","Ethernet TCP/IP","Ethernet Proprietary","Other Wired Dimming and Control Method to the Product","Zigbee 3.0","Zigbee - Manufacturer Specific","Bluetooth Sig MESH and MMDL Layers","Bluetooth - Manufacturer Specific",Wi-Fi,EnOcean,"Other Wireless Dimming and Control Method to the Product",RJ-11,RJ-12,RJ-14,RJ-45,USB,"Flying Leads","Terminal Block","Other Wired Connector or Transmission Hardware","Wireless Radio","Infrared Receiver","Other Wireless Connector or Transmission Hardware","Dim to Off","Energy Monitoring","Manual Dimming","Actively Cooling Presence","Minimum Allowable Inlet Fluid Temperature","Maximum Allowable Inlet Fluid Temperature","Self-protect cut off temperature","Solution Concentration Restrictions","Tested Average Inlet Fluid Temp from LM-79 testing","Tested Maximum Inlet Fluid Temp from LM-79 testing","Tested Average Outlet Fluid Temperature","Tested Maximum Outlet Fluid Temperature","Tested Average Flow Rate from LM-79 Testing","Tested Maximum Flow Rate from LM-79 Testing","Tested Average Inlet Fluid Temp from ISTMT Testing","Tested Maximum Inlet Fluid Temp from ISTMT Testing","Tested Average Flow Rate from ISTMT Testing","Tested Maximum Flow rate from ISTMT Testing","Base Type","UL Type","Intended Mounting","Fan Presence","Effective Date"
Horticultural,H-NLN0WZ,Air Supplies Nederland BV,DIMLUX,,XTREME SERIES 800W LED,3.0,PPPUGR,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,35,44.25,2.2,,5,46.8 in,,2025-03-06T00:00:00.000Z,,Horticultural Lighting Fixture,208,277,No,true,3.5,2948,294.8,2948,323,719,1908,38,,,,,,,,,3.5,2948,323,719,1908,38,,,,,836,836,83.6,0.98,4.7,,,,,842.3,277,0.981,4.7,,PWM,No,Integrated Dimming Controller on Side,false,false,false,false,false,false,No,false,false,false,false,PWM,false,false,false,false,false,false,,false,false,false,false,false,false,false,Integrated Dimming Controller on Side,false,false,,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-03-06
Horticultural,H-4WSTGW,Air Supplies Nederland BV,DIMLUX,,XTREME SERIES 1050W LED,3.0,PPPUGS,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,35,44.25,2.2,,5,46.8 in,,2025-03-06T00:00:00.000Z,,Horticultural Lighting Fixture,208,400,No,true,3.6,3908,3908,3908,435,958,2516,51,,,,,,,,,3.6,3908,435,958,2516,51,,,,,1092,1092,109.2,0.98,8.4,,,,,1085.6,277,0.981,8.4,,PWM,No,Integrated Dimming Controller on Side,false,false,false,false,false,false,No,false,false,false,false,PWM,false,false,false,false,false,false,,false,false,false,false,false,false,false,Integrated Dimming Controller on Side,false,false,,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-03-06
Horticultural,H-158HZF,"TSRgrow, LLC",TSRgrow,0,TGO-600HVL-SP1-60L,3.0,UUUVZC,true,"Indoor (Non-stacked), Greenhouse",Top light,Sole-Source,AC,40,2.83,2.99,,5,46.8 in,,2025-03-17T00:00:00.000Z,,Horticultural Lighting Fixture,200,277,No,true,2.71,1730,0,1701,329,647,754,29,,,,,,,,,2.71,1730,329,647,754,29,,,,,630,630,0,0.995,4.8,,,,,637.8,277,0.995,4.8,,0-10V ANSI C137.1 (9V),Dim to Off,RJ-12,false,true,false,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,true,false,false,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-03-17
Horticultural,H-HX933K,LED Smart Inc.,Grow3,,GRW-347-48-300-RE-S-C,3.0,PPPUGN,true,Greenhouse,Top light,Supplemental,AC,40,5.5,3,,5,49.2 in,,2025-02-21T00:00:00.000Z,,Horticultural Lighting Fixture,200,347,Yes,true,2.43,800,0,799.6,88,2,710,4,,,,,,,,,2.43,800,88,2,710,4,,,,,329.4,329.4,0,0.997,7,,,,,329.4,277,0.954,11.4,,Bluetooth - Manufacturer Specific,"[""Dim to Off"",""Manual Dimming""]",Wireless Radio,false,false,false,false,false,false,No,false,false,false,false,,false,false,false,true,false,false,,false,false,false,false,false,false,false,,true,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,2025-02-21
Horticultural,H-9428CJ,MechaTronix,MechaTronix,Horticultural Lighting Series,COOLSTACK COMPACT DYNAMIC 5RB+HW+FR UWB,3.0,IIIOWR,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,30,6.69,6.32,,10,20.4 in,,2025-03-27T00:00:00.000Z,,Horticultural Lighting Fixture,277,480,Yes,true,3.5,2218,0,2218,193,0,2024,8,2226,3.5,,,,,,,3.48,2217,193,0,2024,8,2226,3.5,,,636,636,0,0.982,9.3,,,,,636.6,277,0.983,9.3,,Bluetooth - Manufacturer Specific,Dim to Off,Wireless Radio,false,false,false,false,false,false,No,false,false,false,false,,false,false,false,true,false,false,,false,false,false,false,false,false,false,,true,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-03-27
Horticultural,H-18ML99,GrowGeneration Corp,ION,LED GROW LIGHTS,ION LED 830-PRO 120-277V,3.0,IIIOWQ,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,Supplemental,AC,35,42,2.56,,5,42.0 in,,2025-03-21T00:00:00.000Z,,Horticultural Lighting Fixture,120,277,No,true,3.11,2558,256,2557.7,467,812,1278,35,,,,,,,,,3.11,2558,467,812,1278,35,,,,,823,823,80,0.982,8,,,,,823.11,120,0.982,7.7,,0-10V IEC60929 Annex E,Manual Dimming,Flying Leads,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,true,false,,false,false,,false,No,true,false,,,,,,,,,,,,,,,,,,false,2025-03-21
Horticultural,H-W6N82T,"Shenzhen guanke technologies Co., Ltd",GK,LED Grow Light,G57-120W-08,3.0,PPPUGV,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,Supplemental,AC,35,2.4,2.87,,5,52.8 in,,2025-03-21T00:00:00.000Z,,Horticultural Lighting Fixture,347,347,No,true,2.7,302,0,302.4,47,119,137,7,,,,,,,,,2.7,302,47,119,137,7,,,,,120,120,0,0.931,13.4,,,,,112.1,347,0.931,13.4,,0-10V Other Protocol,Dim to Off,RJ-12,false,false,false,true,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,true,false,false,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-03-21
Horticultural,H-GV1248,Shenzhen Hortiright Co Ltd,Hortiright,Horticultural Luminaires,HR-F1200e,3.0,PPPUGY,true,"Indoor (Non-stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,43.98,4.17,,5,44.4 in,,2025-04-03T00:00:00.000Z,,Horticultural Lighting Fixture,208,480,No,true,3.03,1102,0,1102,176,446,481,26,,,,,,,,,3.03,1102,176,446,481,26,,,,,350,350,0,0.946,11.9,,,,,363.7,208,0.946,11.9,,"[""0-10V ANSI C137.1 (8V)"",""0-10V ANSI C137.1 (9V)""]","[""Dim to Off"",""Manual Dimming""]",RJ-14,true,true,false,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,true,false,false,false,false,,false,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,2025-04-03
Horticultural,H-92WVQK,Shenzhen Hortiright Co Ltd,Hortiright,Horticultural Luminaires,HR-F2040e,3.0,PPPUGZ,true,"Indoor (Non-stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,43.98,4.17,,5,44.4 in,,2025-04-03T00:00:00.000Z,,Horticultural Lighting Fixture,208,480,No,true,3.06,1904,0,1904,469,521,915,215,,,,,,,,,3.06,1904,469,521,915,215,,,,,600,600,0,0.904,13.7,,,,,622.3,208,0.904,13.7,,"[""0-10V ANSI C137.1 (8V)"",""0-10V ANSI C137.1 (9V)""]","[""Dim to Off"",""Manual Dimming""]",RJ-14,true,true,false,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,true,false,false,false,false,,false,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,2025-04-03
Horticultural,H-W3VGCF,JumpLights,BudKicker,BudKicker 750 White Spectrum,BK750-W,3.0,PPPTVZ,true,"Indoor (Non-stacked), Indoor (Stacked)",Top light,Sole-Source,AC,40,39.75,4,,5,39.6 in,,2022-10-18T00:00:00.000Z,,Horticultural Lighting Fixture,220,277,No,true,2.62,2003,,,376,692,935,121,2129,2.8,,,,,,,2.52,1931,376,692,934,121,2129,2.8,,,766,765,4.7,0.99,9,,,,,764.8,220,0.982,9.8,,0-10V IEC60929 Annex E,Dim to Off,M12 Waterproof connector,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,M12 Waterproof connector,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,Horizontal,false,2024-02-07
Horticultural,H-V70PNM,JumpLights,BudKicker,BudKicker 850 White Spectrum,BK850-W,3.0,PPPTVZ,true,"Indoor (Non-stacked), Indoor (Stacked)",Top light,Sole-Source,AC,40,39.75,4,,5,39.6 in,,2022-10-18T00:00:00.000Z,,Horticultural Lighting Fixture,220,277,No,true,2.55,2140,,,404,740,996,129,2274,2.7,,,,,,,2.6,2140,404,740,996,129,2274,2.7,,,838,838,4.7,0.991,9,,,,,838.2,220,0.984,9.8,,0-10V IEC60929 Annex E,Dim to Off,M12 Waterproof connector,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,M12 Waterproof connector,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,Horizontal,false,2024-02-07
Horticultural,H-H4AJ7E,JumpLights,BudKicker,BudKicker 750 New Blue Spectrum,BK750-NB,3.0,PPPTVZ,true,"Indoor (Non-stacked), Indoor (Stacked)",Top light,Sole-Source,AC,40,39.75,4,,5,39.6 in,,2022-10-18T00:00:00.000Z,,Horticultural Lighting Fixture,220,277,No,true,2.57,1999,,,475,696,828,121,2126,2.7,,,,,,,2.47,1913,475,696,828,121,2126,2.7,,,778,777,4.7,0.99,9,,,,,774.4,220,0.982,10.1,,0-10V IEC60929 Annex E,Dim to Off,M12 Waterproof connector,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,M12 Waterproof connector,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,Horizontal,false,2024-02-07
Horticultural,H-B6D59K,JumpLights,BudKicker,BudKicker 850 New Blue Spectrum,BK850-NB,3.0,PPPTVZ,true,"Indoor (Non-stacked), Indoor (Stacked)",Top light,Sole-Source,AC,40,39.75,4,,5,39.6 in,,2022-10-18T00:00:00.000Z,,Horticultural Lighting Fixture,220,277,No,true,2.51,2132,,,506,742,882,128,2267,2.7,,,,,,,2.5,2132,506,742,883,128,2266,2.7,,,850,850,4.7,0.991,9,,,,,850.11,220,0.984,9.3,,0-10V IEC60929 Annex E,Dim to Off,M12 Waterproof connector,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,M12 Waterproof connector,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,Horizontal,false,2024-02-07
Horticultural,H-H204FF,BIOS Lighting,BIOS,,BP-UCNP-120-HIRL01-1,3.0,UUUVZD,true,Indoor (Non-stacked),Intra-canopy,Supplemental,AC,40,3.55,3.21,,5,44.4 in,,2025-01-14T00:00:00.000Z,,Horticultural Lighting Fixture,120,347,No,true,3.03,365,36.5,365.1,49,94,223,4,,,,,,,,,3.03,365,49,94,223,4,,,,,120,120,12,0.95,13.4,,,,,120.5,120,0.95,10.1,,0-10V IEC60929 Annex E,Dim to Off,Flying Leads,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,true,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-03-17
Horticultural,H-9XV9DQ,BIOS Lighting,BIOS,TRAILBLAZER 2800,BP-TLBR-01K-BRDH01-1,3.0,PPPUHB,true,Indoor (Non-stacked),Intra-canopy,Supplemental,AC,40,14.57,4.17,,5,38.4 in,,2025-04-17T00:00:00.000Z,,Horticultural Lighting Fixture,277,480,No,true,2.72,2816,281.6,2816,575,1086,1157,48,,,,,,,,,2.72,2816,575,1086,1157,48,,,,,1040,1040,104,0.968,10.2,,,,,1033.5,277,0.968,10.2,,0-10V IEC60929 Annex E,No,Flying Leads,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,true,false,,false,false,,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-04-17
Horticultural,H-4C5TQ4,"Ningbo Smart Electronics Co., Ltd.",ESTTECH,,EST-LED-120I Pro,4.0,IIIOWT,true,"Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,40,2.68,2.76,,5,46.8 in,,2025-04-25T00:00:00.000Z,,,110,277,No,true,3.02,360,0,359,30,8,322,1,,,,,,,,,3.02,360,30,7,322,1,,,,,119.3,119.3,0,0.995,3.4,,,,,119.3,120,0.953,5.3,,0-10V ANSI C137.1 (8V),Dim to Off,RJ-45,true,false,false,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,true,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-04-25
Horticultural,H-7W60CY,"Ningbo Smart Electronics Co., Ltd.",ESTTECH,,EST-LED-150I Pro,4.0,IIIOWT,false,"Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,40,2.68,2.76,,5,46.8 in,,2025-04-25T00:00:00.000Z,,,110,277,No,true,3.07,469,0,469,39,10,421,2,,,,,,,,,,,,,,,,,,,152.7,152.7,0,0.996,3.2,,,,,,,,,,0-10V ANSI C137.1 (8V),Dim to Off,RJ-45,true,false,false,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,true,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-04-25
Horticultural,H-90FVMN,"Parfactworks Co., Ltd",PARFACTWORKS,,SHY-Flower,4.0,PPPUHF,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,35,47.2,1.38,,5,76.8 in,,2025-04-30T00:00:00.000Z,,,100,277,Yes,true,2.91,3725,372.5,3725,691,1405,1631,78,,,,,,,,,2.91,3725,691,1405,1631,78,,,,,1200,1200,120,0.97,5.8,,,,,1278.1,120,0.969,5.8,,0-10V IEC60929 Annex E,"[""Dim to Off"",""Manual Dimming""]",RJ25,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,RJ25,false,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,2025-04-30
Horticultural,H-34D9J0,FloraFlex Corp.,FloraFlex,Full Spectrum High PPE 720W LED grow light,FLL-1601,4.0,PPPUHE,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,35,14.76,0.85,,5,40.8 in,,2025-04-30T00:00:00.000Z,,,120,277,No,true,3.3,2262,226.2,2262,164,101,1998,748,,,,,,,,,3.3,2262,164,101,1998,748,,,,,720,720,72,0.966,6.8,,,,,685.6,240,0.966,6.8,,0-10V IEC60929 Annex E,Manual Dimming,RJ-45,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,true,false,false,false,,false,false,,false,No,true,false,,,,,,,,,,,,,,,,,,false,2025-04-30
Horticultural,H-680FZV,FloraFlex Corp.,FloraFlex,Full Spectrum High PPE 360W LED grow light,FLL-1301,4.0,PPPUHD,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,35,7.3,0.85,,5,40.8 in,,2025-04-30T00:00:00.000Z,,,120,277,No,true,3.31,1211,121.1,1211,87,54,1071,398,,,,,,,,,3.31,1211,87,54,1071,398,,,,,360,360,36,0.977,5.5,,,,,365.5,240,0.977,5.5,,0-10V IEC60929 Annex E,Manual Dimming,RJ-45,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,true,false,false,false,,false,false,,false,No,true,false,,,,,,,,,,,,,,,,,,false,2025-04-30
Horticultural,H-VR3F4V,MechaTronix,MechaTronix,Horticultural Lighting Series,COOLSTACK MAX DYNAMIC 5RB+HW+FR REC NB II,4.0,IIIOWU,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,30,6.81,6.65,,10,39.6 in,,2025-04-29T00:00:00.000Z,,,277,480,Yes,true,3.8,4817,0,4817,323,0,4495,21,4838,3.8,,,,,,,3.81,4817,323,0,4494,21,4838,3.82,,,1248,1248,0,0.982,9,,,,,1264.9,277,0.983,9.3,,Bluetooth - Manufacturer Specific,Dim to Off,Wireless Radio,false,false,false,false,false,false,No,false,false,false,false,,false,false,false,true,false,false,,false,false,false,false,false,false,false,,true,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-04-29
Horticultural,H-2TMYF0,"Shenzhen Enlite Energy Technology Co., Ltd",Enlite,CL 120,001-TL130277300-00,4.0,PPPUHI,true,Indoor (Non-stacked),Under Canopy,Supplemental,AC,40,2.91,2.91,,5,46.8 in,,2025-05-09T00:00:00.000Z,,,110,277,No,true,2.87,369,0,368.9,62,69,238,3,,,,,,,,,2.87,369,62,69,238,3,,,,,120,120,0,0.951,9.9,,,,,128.6,120,0.951,9.9,,0-10V IEC60929 Annex E,Dim to Off,RJ-11,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,true,false,false,false,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-05-09
Horticultural,H-DB6T2Q,FOHSE INC,FOHSE,,FOHSE 100W Light bar,4.0,PPPUHH,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,40,3,2.03,,5,44.4 in,,2025-05-08T00:00:00.000Z,,,120,277,No,true,3.38,338,0,337.5,54,71,212,3,,,,,,,,,3.16,338,54,71,212,3,,,,,100,100,0,0.994,3.6,,,,,106.9,120,0.943,6.2,,RS-485,Dim to Off,RJ-12,false,false,false,false,false,false,No,false,false,false,false,RS-485,false,false,false,false,false,false,,false,true,false,false,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-05-08
Horticultural,H-WN8K49,FOHSE INC,FOHSE,,Kallos 100W,4.0,PPPUHJ,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",DC,40,3,2.03,,5,44.4 in,,2025-05-12T00:00:00.000Z,,,0,250,No,true,,303,0,302.9,53,98,152,5,,,3.03,2.73,,,,,,300,53,97,150,5,,,2.864,,100,100,0,,,0.419,111.1,AC-derated performance is 90.03% efficiency at 20% loading on a 680W power source at 120V,AC-derated performance is 90.03% efficiency at 20% loading on a 680W power source at 120V,104.7,250,0.951,9.6,0.419,RS-485,Dim to Off,RJ-12,false,false,false,false,false,false,No,false,false,false,false,RS-485,false,false,false,false,false,false,,false,true,false,false,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-05-12
Horticultural,H-S6VZJ2,Grow Pros Solutions,GROW PROS SOLUTIONS,LED GROW LIGHTS,GPS-UCL1-125W-4FT,4.0,IIIOWW,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Under canopy light,Supplemental,AC,35,2.9,3.19,,5,45.6 in,,2025-05-12T00:00:00.000Z,,,120,277,No,true,2.92,362,36.2,362.4,36,52,275,35,,,,,,,,,2.92,362,36,52,275,35,,,,,124.1,124.1,12.4,0.949,12,,,,,124.1,120,0.949,12.2,,0-10V IEC60929 Annex E,Manual Dimming,Flying Leads,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,true,false,,false,false,,false,No,true,false,,,,,,,,,,,,,,,,,,false,2025-05-12
Horticultural,H-FLC79K,Grow Pros Solutions,GROW PROS SOLUTIONS,LED GROW LIGHTS,GPS-UCL1-250W-8FT,4.0,IIIOWW,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Under canopy light,Supplemental,AC,35,2.9,3.19,,5,91.2 in,,2025-05-12T00:00:00.000Z,,,120,277,No,true,2.89,719,71.9,718.6,72,103,545,69,,,,,,,,,2.89,719,72,103,545,69,,,,,249,249,24.9,0.969,9,,,,,249.02,120,0.969,9.4,,0-10V IEC60929 Annex E,Manual Dimming,Flying Leads,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,true,false,,false,false,,false,No,true,false,,,,,,,,,,,,,,,,,,false,2025-05-12
Horticultural,H-KQQTFJ,Grow Pros Solutions,GROW PROS SOLUTIONS,LED GROW LIGHTS,GPS-UCL2-125W-4FT-RED,4.0,IIIOWW,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Under canopy light,Supplemental,AC,35,2.9,3.19,,5,45.6 in,,2025-05-12T00:00:00.000Z,,,120,277,No,true,3.01,378,37.8,377.8,38,54,286,36,,,,,,,,,3.01,378,38,54,286,36,,,,,125.7,125.7,12.6,0.948,12,,,,,125.71,120,0.948,12.2,,0-10V IEC60929 Annex E,Manual Dimming,Flying Leads,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,true,false,,false,false,,false,No,true,false,,,,,,,,,,,,,,,,,,false,2025-05-12
Horticultural,H-QHLSNF,Grow Pros Solutions,GROW PROS SOLUTIONS,LED GROW LIGHTS,GPS-UCL2-250W-8FT-RED,4.0,IIIOWW,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Under canopy light,Supplemental,AC,35,2.9,3.19,,5,91.2 in,,2025-05-12T00:00:00.000Z,,,120,277,No,true,3.03,757,75.7,757.2,75,108,574,72,,,,,,,,,,,,,,,,,,,250.2,250.2,25,0.97,9,,,,,,,,,,0-10V IEC60929 Annex E,Manual Dimming,Flying Leads,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,true,false,,false,false,,false,No,true,false,,,,,,,,,,,,,,,,,,false,2025-05-12
Horticultural,H-081VDD,Dutch Lighting Innovations,DLI,,DLI NXS 760W 347-400V R90G5B5 MW WD,4.0,PPPUHP,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.01,3.94,,5,26.4 in,,2025-05-21T00:00:00.000Z,,,347,400,No,true,3.56,2719,0,2718.5,135,151,2435,26,,,,,,,,,3.56,2718,135,151,2435,26,,,,,764.5,764.5,0,0.968,8.6,,,,,764.5,347,0.968,8.6,,Digital dim based on RS485,Dim to Off,"Wieland RST20,Dongle connector",false,false,false,false,false,false,No,false,false,false,false,Digital dim based on RS485,false,false,false,false,false,false,,false,false,false,false,false,false,false,"Wieland RST20,Dongle connector",false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-05-21
Horticultural,H-F9RSBM,Dutch Lighting Innovations,DLI,,DLI NXS 760W 347-400V FR5R85G5B5 MW WD,4.0,PPPUHQ,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.01,3.94,,5,26.4 in,,2025-05-21T00:00:00.000Z,,,347,400,No,true,3.52,2684,0,2684.3,148,155,2384,167,,,,,,,,,3.52,2684,148,155,2384,167,,,,,761.6,761.6,0,0.962,9,,,,,761.6,347,0.962,9,,Digital dim based on RS485,Dim to Off,"Wieland RST20,Dongle connector",false,false,false,false,false,false,No,false,false,false,false,Digital dim based on RS485,false,false,false,false,false,false,,false,false,false,false,false,false,false,"Wieland RST20,Dongle connector",false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-05-21
Horticultural,H-HSTCZJ,Dutch Lighting Innovations,DLI,,DLI NXS 760W 347-400V R90G5B5-8FR MW WD,4.0,PPPUHR,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.01,3.94,,5,26.4 in,,2025-05-21T00:00:00.000Z,,,347,400,Yes,true,3.57,2748,0,2748.4,143,154,2453,29,,,,,,,,,3.57,2748,143,154,2453,29,,,,,770.5,770.5,0,0.963,8.5,,,,,770.5,347,0.977,6.3,,Digital dim based on RS485,Dim to Off,"Wieland RST20,Dongle connector",false,false,false,false,false,false,No,false,false,false,false,Digital dim based on RS485,false,false,false,false,false,false,,false,false,false,false,false,false,false,"Wieland RST20,Dongle connector",false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-05-21
Horticultural,H-XSZD3H,Dutch Lighting Innovations,DLI,DLI VERTEX,DLI VERTEX 1000W 347-400V R82G12B6-9FR MW WD,4.0,UUUWAC,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,10.24,5.24,,5,37.2 in,,2025-05-27T00:00:00.000Z,,,347,400,Yes,true,3.2,3143,0,3143.2,214,390,2544,36,,,,,,,,,3.2,3143,214,390,2544,36,,,,,981.2,981.2,0,0.976,5.6,,,,,981.2,347,0.993,4.5,,Digital dim based on RS 485,Dim to Off,"Wieland RST20,Dongle connector",false,false,false,false,false,false,No,false,false,false,false,Digital dim based on RS 485,false,false,false,false,false,false,,false,false,false,false,false,false,false,"Wieland RST20,Dongle connector",false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-05-27
